uid,mid,date_watched
9054,29516,2024-02-06
6545,35922,2023-12-09
11944,41969,2023-12-30
6615,22323,2024-07-07
749,10224,2024-03-21
6916,10274,2023-11-09
2541,33520,2024-05-17
5987,24161,2023-10-28
8507,8850,2024-02-04
3761,25657,2023-12-07
4372,10349,2024-04-25
4497,17925,2023-10-17
2664,38936,2024-02-23
5610,39133,2024-04-18
9300,1984,2023-09-05
10338,24891,2024-05-11
4080,14630,2024-01-03
13230,11274,2023-08-05
8262,31740,2023-08-18
13186,40417,2024-03-12
7543,7895,2023-10-15
4405,24344,2023-07-08
3114,43096,2024-02-21
3776,31175,2023-12-25
9730,6901,2024-02-27
4291,3801,2023-08-10
11297,35247,2024-06-21
667,42736,2024-03-01
9619,42927,2023-10-21
4848,7055,2024-06-29
7177,38828,2024-03-12
4097,42728,2023-12-13
5724,41202,2024-06-06
11421,29374,2023-09-16
12373,27526,2024-01-23
8512,38978,2024-05-06
4295,7116,2024-06-30
2092,31108,2024-01-12
9058,30487,2024-05-16
7517,13069,2023-09-02
4619,18641,2023-11-17
8720,32159,2024-07-08
13613,36137,2023-08-11
11386,16129,2024-07-07
11016,24943,2024-05-01
3502,2828,2024-01-25
6826,15991,2024-04-29
7890,35256,2023-09-11
11427,19988,2023-11-30
9152,20902,2023-11-12
2888,16278,2024-06-26
7429,1644,2024-03-20
3006,23730,2024-02-01
8047,21088,2024-01-25
2510,21819,2024-01-20
345,20,2023-10-18
5046,33444,2023-07-31
8193,9458,2023-07-12
12044,33923,2023-11-04
5384,9821,2024-05-08
8197,32751,2024-01-10
7352,42587,2023-11-17
12943,36485,2023-07-27
5660,38011,2023-08-15
6532,37791,2023-11-12
9205,22870,2024-05-12
1268,34422,2023-08-27
11490,2503,2023-07-13
8719,16666,2023-10-08
13351,25601,2023-08-18
930,29395,2024-04-16
10533,14087,2023-10-02
2357,36172,2023-10-03
9184,34004,2023-11-22
11919,13150,2023-09-10
4662,30395,2023-07-10
3910,14397,2023-12-09
341,23325,2024-01-30
2524,17170,2023-07-04
9277,26244,2024-02-09
11597,31017,2023-07-29
9213,3195,2024-04-27
11725,32399,2024-01-19
5382,4790,2023-09-15
2702,20160,2023-08-28
9361,43407,2024-01-12
6025,5351,2024-05-17
4117,33302,2023-10-15
12086,24978,2024-06-06
4879,36432,2023-07-09
6712,130,2023-07-20
3246,34627,2023-11-26
11725,27550,2023-07-17
5675,12343,2023-07-12
7149,36418,2023-09-20
7801,10979,2023-09-05
7714,37629,2023-11-10
13342,42181,2023-08-22
4668,8834,2024-01-22
3586,33492,2024-02-18
801,29474,2023-08-23
7092,738,2023-09-06
5328,29430,2024-04-16
11351,1300,2024-06-08
9040,340,2023-12-16
5850,32921,2023-12-08
7055,42382,2023-07-15
8874,19436,2024-01-07
1429,33195,2023-07-15
5683,24510,2024-04-12
1942,42096,2024-06-27
6946,1374,2023-07-10
12221,7083,2023-08-26
7306,25533,2024-01-15
7960,42662,2023-12-08
12213,18867,2024-03-19
3412,7594,2024-03-09
12307,9496,2023-10-27
11442,7838,2023-09-18
12589,11173,2023-11-01
10485,18681,2024-05-08
6906,30347,2023-09-10
259,43086,2023-12-15
7155,23413,2024-04-09
10285,22864,2023-08-05
3152,30805,2024-05-07
10371,10935,2023-12-22
4523,30724,2024-01-15
497,20406,2023-10-24
8700,18749,2024-05-10
8331,5231,2024-02-05
6444,22355,2023-09-04
4252,8955,2024-03-21
10754,23140,2023-11-11
962,17389,2023-10-27
13874,39826,2023-10-30
8305,36524,2024-05-16
459,35615,2023-09-25
7562,35733,2024-04-14
12119,41647,2023-11-14
6666,21022,2023-08-22
13523,27703,2024-01-21
674,35524,2024-06-12
7769,19117,2023-08-20
8832,6474,2024-05-22
6563,22736,2023-08-09
4245,34462,2024-03-06
13160,11085,2024-02-03
3134,28757,2023-12-26
4232,17069,2023-08-08
13703,28917,2023-12-30
12331,2920,2024-02-09
12613,23551,2023-12-11
547,36525,2024-02-19
12248,3284,2024-01-09
6632,4692,2023-09-23
13928,23213,2024-02-28
1476,40119,2023-12-20
8249,28603,2023-08-06
1562,17541,2023-09-25
13534,35830,2023-11-06
2833,5920,2024-01-10
7667,22278,2024-05-14
9503,17677,2023-08-12
6842,42845,2024-06-20
975,9753,2023-12-06
12101,16013,2023-10-13
3244,9176,2024-02-14
8371,40671,2024-02-02
13436,2068,2024-03-20
7987,31479,2023-08-18
4239,26440,2024-06-16
1263,34748,2023-10-31
12451,29811,2024-04-28
3224,18303,2023-07-25
3740,701,2023-11-08
2621,36815,2024-07-04
11154,34842,2024-02-09
3611,3049,2023-10-07
3462,33291,2024-06-16
7433,11102,2024-04-15
13981,29779,2024-01-13
10481,27426,2023-10-17
3650,41510,2024-06-12
5206,17853,2024-02-05
6847,24501,2024-03-20
540,12675,2024-01-24
6459,23196,2024-05-14
3721,24372,2023-09-20
4111,33054,2023-07-25
3970,11958,2024-01-02
5592,7109,2023-07-08
11624,17830,2023-11-01
6333,5838,2023-11-26
356,15033,2023-10-06
10135,34235,2024-02-01
5087,26353,2023-10-09
13477,30216,2024-02-03
4120,9107,2024-07-01
10553,41248,2024-03-15
13939,28767,2024-06-20
8378,43049,2023-07-11
4317,38701,2023-08-28
4270,9997,2024-03-06
11596,1179,2023-11-17
9269,35320,2024-05-30
3538,16026,2023-08-07
5106,9781,2023-10-30
10820,22707,2023-09-03
788,42917,2023-11-23
12407,9968,2024-04-27
8442,30857,2023-11-02
11875,37631,2024-05-07
1907,9180,2024-01-07
13936,38624,2024-03-19
13463,17588,2024-06-25
5819,23734,2024-04-21
12401,22771,2023-12-29
1502,33888,2023-12-06
8127,3976,2024-06-17
9503,12920,2024-05-03
1505,9603,2024-04-12
3592,34061,2023-12-09
4467,42155,2024-03-19
7489,10141,2024-02-02
13127,21171,2023-12-28
646,28831,2023-09-29
11681,6591,2023-07-17
9463,30610,2023-11-02
13021,17402,2024-03-16
4427,27730,2024-06-19
1092,37945,2024-01-30
4171,28646,2024-02-24
6194,29048,2023-12-27
5650,22561,2023-12-19
11018,6648,2023-11-20
12224,21107,2024-05-12
4147,6016,2024-02-29
5398,21507,2024-02-17
8213,24068,2023-12-19
13774,2057,2024-04-02
6197,31720,2023-09-15
13604,29329,2024-04-28
5585,12177,2024-05-26
8659,42772,2023-08-18
5711,31886,2024-03-04
2343,21270,2024-04-08
943,3115,2024-04-12
10843,13443,2023-08-01
13728,40152,2023-12-05
10609,1630,2023-07-18
6449,17928,2023-09-01
8790,31318,2023-11-05
8165,23897,2023-07-16
11476,28156,2023-12-10
8989,18289,2024-03-07
3720,21416,2023-11-14
409,36086,2024-05-13
2471,11252,2024-04-20
9327,36885,2023-12-26
4473,25575,2024-02-14
11277,9624,2024-07-05
8544,20937,2023-12-27
669,6124,2023-09-10
12956,3062,2024-05-13
13425,40858,2023-09-21
9839,36500,2023-11-13
12805,39096,2024-02-03
5680,28452,2023-10-17
5587,16362,2023-10-27
9044,15908,2023-07-18
2905,34815,2024-05-27
8229,19606,2023-12-01
9391,32257,2023-07-11
5765,11333,2023-11-15
7810,37833,2023-08-31
6662,29477,2023-09-09
12811,9446,2023-08-30
3554,33491,2023-11-09
6212,29768,2023-08-30
4087,15211,2024-06-22
7932,24160,2024-03-25
298,7565,2023-07-12
2870,41044,2023-08-04
10619,21220,2023-08-20
2087,27947,2023-08-12
2338,36588,2024-02-13
8593,3365,2023-10-19
1782,4319,2024-05-17
4204,11480,2023-07-15
1955,7399,2023-12-24
10248,2453,2023-12-09
5271,21673,2023-08-08
817,33194,2023-07-26
9066,13866,2023-10-20
13616,25346,2023-08-20
8815,20360,2024-07-01
4988,8800,2023-10-06
438,23054,2023-12-17
12073,34893,2023-08-25
11969,17685,2024-02-06
5493,5016,2024-05-20
8495,31666,2023-11-23
4831,8658,2024-03-16
3501,21952,2023-11-06
9598,32064,2023-08-19
10586,32744,2024-06-04
11623,26522,2024-05-21
10234,10732,2023-07-20
1014,18745,2023-12-21
5914,18424,2024-04-08
2139,17569,2023-07-26
513,3935,2023-12-07
1844,11410,2023-07-10
11129,31411,2023-09-20
7473,30809,2024-03-12
13771,8173,2023-10-13
1194,27359,2023-11-17
3487,778,2024-01-18
2867,19764,2024-06-08
10767,35187,2023-07-24
6879,31171,2024-07-07
1640,20462,2023-08-15
1165,2440,2024-02-02
6617,7805,2023-08-24
1945,13213,2023-09-16
13502,21654,2023-12-06
5148,21972,2024-06-08
12485,1990,2024-03-28
3034,7869,2023-11-25
13552,42027,2023-08-07
10190,33713,2023-10-19
7289,24605,2023-07-15
5946,22136,2023-09-16
6768,30545,2023-09-14
773,37919,2024-05-23
1083,30848,2024-03-31
13488,43775,2024-01-13
10762,10681,2024-02-04
9894,30084,2023-09-01
11156,34434,2024-06-25
1597,26310,2023-08-01
1884,41720,2024-02-18
5376,10350,2023-10-18
5122,9544,2023-12-12
1520,9461,2024-01-10
13444,34554,2023-07-07
6749,28526,2023-11-16
2535,5949,2024-06-07
10329,14499,2024-04-12
6951,18992,2024-04-26
7462,24975,2023-08-25
9565,35399,2023-12-07
13585,7661,2023-11-26
2689,26246,2024-04-12
4784,239,2024-03-13
2531,19921,2023-11-16
5612,9339,2024-06-13
12090,42518,2024-05-19
10492,10350,2024-04-17
9314,11644,2024-05-30
6405,28275,2024-01-03
3634,40668,2024-05-18
13342,39914,2023-12-31
3578,38630,2024-05-02
7466,16633,2024-03-18
2336,27145,2024-05-05
6473,12322,2024-06-08
2860,37092,2023-11-22
9460,29257,2024-03-17
11517,23486,2023-07-02
11637,2861,2024-05-09
5006,14920,2023-07-12
498,33338,2024-03-17
13275,8412,2024-06-26
11012,9587,2023-12-16
3477,24313,2023-11-25
4258,23056,2024-01-16
7725,34891,2024-05-07
182,28808,2023-09-08
9445,20385,2024-05-07
5911,28926,2023-08-23
5565,3090,2024-03-15
6371,14243,2024-06-15
5834,39979,2023-07-28
4368,16434,2024-07-01
11144,33283,2024-06-27
9668,10984,2023-10-28
6618,43739,2023-11-10
5098,43579,2023-09-28
8133,42798,2023-07-16
12968,4672,2024-04-12
6701,24134,2024-04-09
13372,43210,2024-02-15
13514,415,2023-11-14
2159,21243,2024-04-20
5410,35185,2024-02-12
10661,38380,2023-07-27
412,15232,2024-05-27
1597,21850,2023-10-25
6225,41164,2023-09-27
7514,31677,2023-10-15
2137,22057,2024-02-06
4693,41029,2024-02-08
10309,19948,2023-10-30
213,26041,2024-06-18
804,25283,2023-08-02
3652,26202,2023-09-29
12427,6834,2023-12-31
12696,4753,2024-03-14
3345,24508,2023-07-13
8156,20170,2023-07-24
8704,41496,2024-05-20
2698,24931,2023-08-03
12141,5024,2024-03-03
1196,983,2024-06-07
4516,14306,2023-07-19
7952,16147,2023-07-30
11715,11202,2023-08-18
8272,16911,2023-12-27
13822,23032,2024-07-04
6177,23637,2024-07-06
6753,17315,2024-02-11
2356,27333,2023-09-16
8116,18331,2024-01-23
12456,15366,2023-08-04
11921,43502,2024-03-06
603,10109,2023-09-09
2474,3361,2024-06-28
11451,42554,2024-05-05
8974,40881,2024-04-04
4847,3626,2023-11-29
13925,38238,2024-02-12
9579,1224,2024-02-28
5590,39879,2023-07-10
12192,9158,2024-05-12
11362,37761,2023-08-17
3304,13647,2023-10-20
7493,29025,2024-01-20
6838,4788,2023-12-04
5743,23203,2024-06-07
5266,43909,2023-07-26
7985,36068,2024-05-03
419,9361,2023-12-13
13374,32693,2024-03-05
10280,39220,2024-03-18
12263,12942,2024-03-20
13099,15994,2023-07-17
11057,14621,2023-09-14
12659,20194,2024-03-10
10870,21249,2024-01-22
3652,5028,2023-08-03
3682,4261,2023-11-24
246,37597,2024-05-21
1049,41541,2024-06-02
13889,9013,2024-02-13
4449,25824,2023-10-26
10658,8316,2023-12-12
7255,12632,2023-08-07
13251,18259,2024-06-22
9478,25100,2024-04-21
782,35892,2023-11-14
8596,36993,2024-05-04
9789,31377,2024-03-02
3222,10978,2024-01-14
6858,26695,2024-07-08
12855,33979,2023-09-04
11654,9219,2023-09-18
3490,21789,2023-08-21
9100,20502,2023-11-06
940,12454,2024-07-02
1259,38198,2023-07-01
13049,15211,2023-12-14
5999,8690,2023-07-16
13826,27382,2023-11-22
10054,29509,2023-10-20
5455,42654,2024-07-02
449,21143,2023-10-10
1967,40951,2023-09-20
2119,8917,2023-10-07
2912,376,2023-12-06
3927,31450,2023-08-09
12562,23798,2023-12-02
8352,20783,2023-08-05
13202,27029,2024-03-03
13754,20244,2023-07-04
12553,29380,2024-07-08
12377,37781,2024-04-06
10808,30741,2024-06-15
2676,19985,2024-05-29
9677,51,2024-03-05
9417,6591,2023-07-12
2581,40206,2024-04-08
9121,15163,2024-02-01
8513,13106,2024-05-14
11802,37500,2024-05-06
12824,36642,2023-09-20
2538,11629,2023-07-14
9014,42033,2023-08-25
11973,38517,2024-06-06
11909,21622,2024-04-07
1131,1477,2024-01-15
10119,40801,2024-06-12
11027,35789,2023-12-13
8779,24438,2024-04-17
7530,26241,2023-11-23
1643,10923,2023-09-16
9430,8067,2023-10-20
5160,12090,2023-07-23
6591,32601,2023-10-24
6278,8168,2023-11-19
4052,12817,2024-01-13
3502,21165,2024-04-03
734,20430,2023-07-28
267,35002,2024-04-24
5761,31416,2023-09-14
4449,8118,2023-07-18
4054,6360,2023-10-08
8803,14365,2023-11-01
8809,36966,2024-06-29
10204,28795,2024-04-17
2981,10294,2023-11-02
2259,9333,2023-07-07
10216,616,2023-07-23
4040,12402,2023-12-09
5330,41937,2023-10-25
10496,29373,2024-07-04
7841,42277,2024-06-16
12070,2340,2023-07-21
2685,16247,2024-03-08
7849,8110,2024-05-21
5029,23759,2024-05-04
4171,23092,2023-09-22
5280,43057,2024-06-26
1188,13318,2023-08-10
3975,16763,2024-01-19
10781,3466,2023-11-05
6654,25623,2023-11-19
10866,6801,2024-06-08
10775,35540,2023-10-11
2880,36652,2023-10-15
6160,2601,2023-07-17
6634,5519,2023-07-25
11045,19628,2023-09-02
1669,29370,2024-06-06
5771,31446,2024-02-22
10660,16690,2023-12-23
8155,15924,2024-04-16
4085,38470,2024-04-18
5305,30404,2024-05-06
4940,959,2023-12-03
9380,40364,2023-08-22
1284,3539,2023-09-11
2784,23405,2023-12-30
4190,9984,2024-07-03
1970,35372,2024-01-05
7863,24643,2023-07-13
3501,13468,2023-08-16
10074,206,2023-12-07
4027,27410,2024-04-09
9894,12443,2023-08-22
12035,26291,2024-04-12
8335,26109,2023-07-08
13458,5692,2023-09-10
5503,38910,2023-10-06
3956,19505,2023-09-25
7501,30163,2024-05-25
10467,39497,2023-10-09
11333,38799,2024-04-06
2928,21552,2024-07-05
5380,13384,2024-04-14
9684,16497,2024-02-22
7740,41717,2024-01-12
12113,9089,2023-10-05
12861,27445,2024-07-02
9118,24735,2023-10-04
10984,41746,2024-03-17
4872,34572,2023-10-29
2830,26416,2024-06-30
13706,15390,2024-03-29
8368,27745,2024-05-27
8373,18683,2023-08-21
6463,34311,2024-05-13
10350,7260,2023-12-10
916,12547,2024-01-06
7620,2155,2024-04-02
257,8767,2023-09-23
7872,11231,2024-01-10
12026,17766,2023-12-28
10684,5903,2023-07-21
2027,1223,2024-01-19
11015,27051,2024-01-18
3630,34270,2023-11-28
6051,9051,2023-12-06
3541,3575,2024-05-05
13498,36498,2023-07-26
2885,11158,2024-05-04
2802,19576,2023-09-04
8054,40245,2024-03-19
4028,17946,2023-12-14
3480,14963,2024-04-13
6731,35291,2023-12-01
1017,35160,2024-06-07
8184,24853,2024-01-22
10462,30685,2023-11-30
13832,11797,2023-12-31
9869,24451,2023-12-06
659,34847,2024-01-10
3353,17505,2023-07-02
10884,30042,2024-01-31
2595,10716,2023-12-22
4661,21804,2023-09-13
9274,3371,2024-04-10
6976,1909,2023-11-04
3731,37076,2023-08-18
6125,21135,2023-08-01
318,44066,2023-12-05
6392,3588,2023-07-15
445,30024,2024-05-13
7409,2414,2024-05-29
2023,25039,2024-02-28
7838,22556,2023-07-17
8635,10953,2023-07-22
12564,3458,2024-02-29
4827,8465,2023-09-19
1112,1151,2023-11-21
2321,32265,2023-07-08
7301,40223,2023-12-14
13154,32787,2024-04-12
7265,9809,2024-03-24
13398,38346,2024-04-14
6302,4082,2024-01-02
12411,39223,2023-07-12
2514,8934,2024-04-06
6335,2672,2024-04-29
1988,43740,2023-09-21
13848,31218,2023-08-24
5417,39156,2023-11-08
11327,39602,2023-11-02
10355,19009,2024-05-20
7813,21884,2023-08-20
6973,33283,2023-07-27
1220,32975,2023-12-12
3212,33716,2024-04-06
4256,43402,2023-08-02
4137,15381,2023-08-31
13517,18213,2023-11-22
4528,28175,2023-12-18
10457,6862,2024-04-11
8733,6095,2024-04-22
2753,39114,2023-10-25
11649,24364,2023-07-04
11005,22311,2023-09-04
3578,39301,2023-08-29
3039,5944,2024-04-12
12663,14570,2024-06-09
7305,42617,2024-02-14
7748,8794,2023-10-08
8882,38208,2023-10-27
2081,25288,2023-09-07
11037,33972,2023-11-29
1169,42352,2024-04-05
12256,31370,2024-02-06
4400,23024,2024-02-08
12508,23898,2023-12-12
12874,23011,2024-01-27
11867,40155,2024-04-04
3102,35900,2023-09-01
1064,20115,2024-07-08
8867,19051,2024-07-04
2919,21126,2024-03-18
12288,28559,2023-07-06
1306,20397,2024-03-04
324,27126,2024-02-14
4379,22581,2024-04-11
3280,38974,2024-03-13
596,23575,2023-09-01
10419,24620,2023-07-28
143,13870,2024-06-09
3661,659,2023-08-22
3150,12123,2024-03-08
8975,43828,2023-08-07
481,13336,2024-05-03
1064,21678,2024-05-29
11747,28224,2023-11-16
9292,29815,2023-08-22
5915,18076,2023-10-02
3147,43186,2023-10-02
11704,11259,2024-03-19
7492,30528,2024-05-18
2397,10140,2023-11-14
2378,42326,2024-07-06
9894,40504,2024-03-12
4461,19515,2023-08-06
217,20918,2023-11-19
6894,29098,2023-11-24
9567,17789,2023-07-08
3822,25062,2024-03-07
13827,9948,2023-11-12
8545,15545,2023-08-28
9234,20015,2023-10-31
5053,14796,2024-03-19
619,32633,2023-10-28
9174,19353,2024-03-15
8494,23654,2024-05-18
11669,1580,2023-07-18
11081,31759,2024-04-26
243,43756,2024-06-17
8096,38761,2023-09-30
532,32819,2023-12-11
10489,6453,2023-11-21
3844,37922,2024-05-30
11448,15341,2024-05-10
12188,2788,2024-02-23
8281,15840,2023-12-21
4548,2156,2023-09-21
11532,7020,2023-12-04
5431,20615,2023-10-17
4646,26191,2023-12-25
2918,40376,2024-03-06
5823,10929,2024-03-09
13011,8599,2023-08-24
11557,20582,2023-12-02
8772,13920,2023-09-29
8486,38181,2024-06-03
12753,4500,2023-11-03
13396,37678,2024-06-01
2077,43863,2023-12-16
7091,25603,2023-11-16
9758,29693,2023-07-05
12630,40423,2023-09-04
13170,21761,2023-10-19
2406,2921,2023-12-31
7320,24086,2024-03-24
11660,22926,2023-12-17
10365,5616,2024-06-26
9808,37084,2024-02-29
13655,2784,2024-05-26
699,9606,2023-11-15
8270,19193,2023-07-28
12135,3332,2023-07-07
11629,31857,2024-05-28
5880,2847,2024-05-12
9704,33698,2023-08-20
4692,37587,2023-11-13
7854,35031,2023-12-25
12162,12776,2023-11-06
7627,7550,2024-01-13
11220,22438,2024-03-23
8835,23959,2023-10-15
13748,24244,2023-08-17
933,42178,2023-11-15
13813,42425,2023-10-11
13831,28985,2023-08-16
3910,36943,2023-11-30
942,37539,2024-07-02
4804,5834,2023-07-06
4602,23387,2023-07-11
6670,34814,2023-07-17
4868,33806,2023-11-20
12541,6243,2024-03-28
4563,28705,2024-05-07
10559,42420,2023-09-04
5287,24833,2024-06-03
3415,12322,2024-05-26
10845,38931,2024-03-12
4793,32408,2023-11-04
4406,4074,2023-11-08
10283,17668,2023-07-18
3768,16036,2024-01-23
1659,6733,2023-09-27
12305,3488,2024-02-28
1935,34953,2024-06-14
6153,29426,2023-07-17
7226,19572,2024-02-08
11578,29076,2024-07-04
11174,42186,2024-06-27
821,5496,2024-01-26
9531,18682,2023-10-07
11747,14782,2023-07-13
6792,39866,2024-05-14
12005,8470,2024-03-26
9352,16203,2024-01-03
13058,19929,2024-03-30
377,10986,2023-11-10
1176,39600,2023-07-14
3980,16776,2024-04-06
2976,969,2023-08-13
10871,10383,2024-04-20
3065,5152,2023-10-12
9439,26805,2023-08-31
7080,43587,2023-08-22
11784,32260,2024-05-04
1042,20749,2023-10-26
4855,19692,2024-05-16
10004,32021,2023-11-08
13531,43561,2024-04-24
161,27257,2024-05-01
8923,6126,2024-01-15
8600,4371,2023-08-05
11684,4839,2024-04-04
659,3135,2024-02-01
9888,43200,2023-09-12
9112,11557,2024-05-01
13488,33823,2023-08-24
3765,27978,2023-07-12
9312,20114,2023-09-21
2346,30567,2023-08-01
13044,2670,2023-09-24
899,16082,2024-02-17
10738,12939,2024-03-31
4726,5718,2024-01-17
9678,12283,2023-08-20
1330,42066,2024-05-15
6815,14202,2024-03-12
12319,16290,2024-02-26
11567,24407,2024-01-21
7001,31287,2024-01-12
6111,12874,2024-02-29
13010,16513,2024-05-15
13131,28928,2023-07-01
3644,23462,2023-09-27
12487,20711,2024-04-07
8033,19953,2023-11-16
4236,13449,2023-09-25
7061,15199,2023-07-02
9641,7623,2024-06-13
5430,40849,2023-12-15
5172,2403,2023-10-27
13342,36325,2023-09-18
5706,28468,2023-10-19
10123,34962,2023-12-12
8184,43008,2024-02-04
2987,20740,2023-07-05
10783,18519,2024-01-31
10870,26548,2024-01-11
10845,28937,2024-04-07
5672,20288,2023-07-06
3713,41352,2024-04-25
1654,25477,2023-08-27
6778,12876,2024-06-01
1602,10687,2024-04-27
12358,17537,2023-10-10
2158,34063,2023-08-17
3737,25042,2024-07-04
2095,31654,2024-04-01
13294,21674,2024-07-05
1389,10368,2023-12-10
4160,19630,2024-05-27
11039,23101,2024-01-12
8109,6655,2024-06-29
10040,25064,2024-05-19
12497,19323,2023-11-09
1698,19011,2023-09-04
1417,12694,2023-09-21
6051,9242,2024-03-21
2536,29779,2024-02-14
1193,36844,2024-03-29
5168,12652,2024-02-04
9792,25967,2024-02-10
9413,9276,2023-10-21
8583,1659,2023-11-17
11336,28964,2024-01-01
10512,6933,2023-12-20
13445,14249,2023-07-11
12641,24438,2023-12-06
3882,39728,2024-01-21
2191,18202,2024-02-15
11896,41151,2023-07-26
2303,24356,2024-05-14
6083,15000,2023-12-06
270,6377,2024-04-03
7264,3477,2023-11-25
13383,4367,2024-03-22
6109,25734,2023-09-21
10789,12459,2023-07-26
12286,32796,2023-09-09
1762,20616,2023-08-06
12658,11165,2023-11-10
10832,39317,2023-11-03
8962,3025,2023-10-23
1918,29560,2023-09-30
5242,1265,2024-02-27
1451,9048,2024-01-16
3167,6588,2024-01-23
3354,6578,2023-10-25
6294,17636,2024-02-04
641,3871,2024-04-30
5326,34095,2024-02-28
8060,9218,2024-04-17
2178,17603,2024-04-07
2135,606,2024-04-26
4629,22344,2024-05-12
1847,13004,2023-12-19
9902,43258,2023-09-14
1944,32090,2024-01-25
2737,17662,2024-05-09
1695,16783,2023-10-13
11683,30030,2023-07-26
4497,13488,2024-06-15
11892,39043,2023-09-17
3894,22066,2023-11-05
713,10845,2023-11-14
1227,19324,2024-05-29
5586,25398,2023-08-05
13762,17329,2023-08-28
5890,43740,2024-02-15
10402,38734,2023-11-01
10626,29716,2023-09-26
11026,39117,2024-06-01
12563,17581,2023-11-18
7728,824,2024-03-29
1582,26473,2023-08-20
7943,7085,2023-08-24
5104,12456,2024-06-01
9844,10608,2023-11-27
2208,16920,2023-11-30
1139,19395,2024-02-04
2526,10820,2024-02-04
8074,11970,2024-06-30
1677,17334,2024-06-06
1403,11701,2024-03-14
5012,31793,2023-08-14
8888,33312,2024-03-25
1715,36669,2024-05-06
13167,11946,2023-12-07
7598,36993,2024-04-03
13594,35635,2024-06-09
4861,18631,2023-08-24
5457,41037,2023-11-22
5287,24945,2024-02-20
6717,23361,2023-12-26
6188,12814,2024-01-24
6799,4602,2023-11-13
195,12931,2024-06-17
6752,4334,2024-03-31
5970,5400,2024-05-18
4366,17840,2023-12-30
332,40205,2023-08-30
7321,20196,2023-09-01
8127,27849,2024-06-25
5313,23694,2024-01-31
4120,40855,2024-06-24
11205,36451,2023-11-16
6168,1855,2023-11-11
2637,31559,2023-08-03
10290,2986,2024-01-09
1632,43586,2024-06-19
849,19279,2024-05-15
11655,40265,2023-09-25
10545,33327,2024-01-26
13529,19281,2023-09-19
7491,34023,2024-05-17
11952,15668,2024-06-03
7918,18066,2024-01-06
5602,21656,2024-06-12
4330,10007,2024-02-18
635,6284,2023-12-16
5605,41623,2024-03-07
8556,3326,2023-12-15
8021,30784,2024-02-16
5226,3144,2023-11-27
11747,35806,2023-11-29
11695,12418,2023-08-07
8792,31301,2024-04-22
1224,26527,2024-03-31
