voter_uid,reviewer_uid,mid,vote
12005,10826,16320,0
3,10826,3503,1
2,10826,11712,0
4,10826,14937,0
5316,10826,9062,1
4,10827,10221,0
1469,10827,14104,1
9691,10827,19067,1
2845,10827,6340,0
13161,10827,11521,1
2,10827,9276,1
9729,10827,6494,1
11070,10827,9773,1
531,10828,15175,0
4,10828,17823,0
11896,10828,14933,0
1,10828,619,0
3,10828,15270,0
3,10828,15073,1
1,10829,9145,0
3,10830,9123,0
1181,10830,13849,1
7827,10830,19348,0
2022,10831,511,0
2,10831,5966,1
4539,10831,12562,1
4,10831,13371,1
10411,10831,5772,0
4,10832,17521,1
3,10832,971,1
5,10832,14354,1
3,10833,7712,0
12436,10833,4790,0
4,10833,9440,1
3,10833,9874,0
3,10833,13145,0
1,10834,18087,0
2204,10834,749,1
5,10834,15707,1
1,10834,5517,0
8993,10834,1579,1
2,10834,3246,1
12179,10834,19532,1
2,10835,6189,0
2,10835,866,0
8495,10835,19328,0
3,10835,957,0
5,10835,5497,1
5,10835,5900,0
1,10835,4418,1
5641,10835,9474,1
7199,10835,10194,1
1,10837,7243,1
4770,10837,10874,0
4,10838,11945,1
3568,10838,18276,0
168,10838,9903,1
2,10838,12560,0
328,10839,1424,1
1538,10839,5955,0
4,10839,11343,0
4902,10839,1976,1
4,10839,13605,1
4,10839,6722,1
5,10840,6831,0
2,10840,239,1
4964,10840,5367,0
10466,10840,14105,0
5100,10841,15870,1
2,10841,17067,0
12744,10841,12438,0
1,10841,5974,1
5457,10841,1601,1
1,10841,18709,0
4,10842,18208,0
10895,10842,14749,1
1,10842,4463,1
10229,10842,2722,0
3,10842,15819,1
13299,10842,7624,0
4352,10842,13598,0
4,10842,7694,1
5094,10843,14884,1
3689,10843,19858,1
13299,10843,13896,1
2,10844,18624,0
386,10845,4951,0
1,10845,5553,1
8291,10845,12424,0
5,10846,658,0
2,10846,8954,1
3,10846,14618,1
5,10846,3686,1
3,10846,2324,0
2,10847,12105,1
12269,10847,15278,0
7246,10847,18643,0
2,10847,4997,0
4,10847,17770,0
5837,10847,3611,1
3,10847,2831,0
8684,10848,11787,0
2,10848,8501,0
1,10848,14678,1
5,10848,10626,0
1,10848,15519,1
11691,10849,15400,1
1,10849,10054,1
1,10849,5752,1
1070,10849,2396,1
1,10849,17653,1
1168,10849,9008,1
5936,10849,19711,0
8249,10850,744,0
1,10850,13001,1
4286,10851,19962,0
5,10851,18644,0
376,10851,868,0
3,10851,7975,0
5,10852,6356,0
2,10852,12356,0
6050,10853,5744,0
5,10853,11407,0
5,10853,4920,1
12696,10853,958,1
7157,10854,17443,1
5,10854,9840,0
11920,10854,14596,0
5,10854,5862,0
5,10854,12834,1
1,10854,19071,0
2,10855,17586,0
1,10855,15727,1
5,10855,7488,1
2,10855,13611,0
3898,10855,4692,0
3,10855,15881,0
2,10855,2326,0
8806,10855,10985,1
6234,10856,10862,0
1,10856,16881,0
1866,10856,7691,1
1,10856,15144,1
6777,10856,1892,0
3868,10856,8128,1
2,10857,797,1
2336,10858,6142,0
4,10858,6503,1
1273,10858,13573,1
4,10859,10801,0
2,10859,10353,0
3800,10859,3738,1
3282,10859,6725,1
3581,10859,19341,0
3,10860,14196,1
11462,10860,10264,0
1,10860,3670,1
6971,10861,17704,0
13811,10861,19847,1
1,10861,1751,1
2,10861,19037,1
5431,10861,147,0
4192,10862,5850,1
5,10862,5772,0
5,10862,18453,1
1201,10862,10055,0
3,10862,8406,1
4131,10862,9752,0
11160,10862,15854,1
2,10863,8518,0
10330,10863,17107,0
5,10863,13776,1
1,10863,3692,0
8202,10863,17148,0
5,10863,16332,1
3447,10863,11100,1
10998,10863,2398,0
13617,10863,15635,0
2,10865,9000,1
5517,10865,13387,0
2247,10866,7023,1
13130,10866,9605,0
8630,10866,2231,0
4,10866,16162,1
8611,10867,5636,1
13668,10867,13827,0
2,10867,15637,1
13201,10867,12152,1
3,10867,1756,0
11472,10867,4958,0
5,10868,8800,0
12371,10868,4848,0
3689,10868,8612,0
6915,10868,5686,1
939,10869,7593,1
6662,10869,14122,0
8954,10869,11813,1
12886,10869,14698,1
7602,10869,18705,0
1,10869,4756,1
3,10870,7240,0
1596,10870,13922,1
977,10870,12181,0
3,10870,12705,0
3,10870,10182,0
5828,10870,10843,1
3795,10870,10400,0
1,10870,1910,0
1,10871,17117,1
3587,10871,15852,0
11613,10871,15942,1
2,10872,18170,1
3,10873,19790,0
7896,10873,8541,1
9620,10873,19395,1
2,10874,10623,1
3,10874,5036,0
7260,10874,19717,0
4,10874,4252,1
4,10874,1011,1
13396,10875,1297,0
1,10875,6316,1
2322,10875,338,1
8726,10875,5185,0
1,10875,14381,0
5,10875,15063,0
5264,10875,17040,1
3,10876,2562,0
9246,10876,9916,1
2353,10876,5619,1
6924,10876,17385,1
12685,10876,13003,0
11859,10877,17676,0
5806,10877,2833,1
8798,10877,11483,0
11847,10877,5190,0
5552,10877,17119,1
3,10877,10642,0
4,10877,8958,1
2,10878,3463,1
5,10878,17094,1
5,10879,18488,0
3,10879,15044,1
7856,10879,19554,1
10828,10879,2437,1
6223,10880,3807,0
2910,10880,8818,1
1,10881,1985,1
2,10881,12061,0
12817,10881,14288,1
2,10881,17850,1
818,10882,14811,0
2966,10882,585,1
7954,10882,17257,1
960,10882,3684,1
2124,10882,11597,1
13413,10882,16050,1
2,10883,671,1
2527,10883,2087,1
1,10883,14248,0
3,10883,3459,1
4,10883,2936,0
2,10883,4163,0
4,10883,10993,0
3,10883,4750,1
10143,10884,11921,0
3,10884,19954,1
1,10884,13065,1
5,10884,19970,1
1294,10884,10348,1
2,10884,19198,1
4,10885,15415,0
5,10886,14813,0
12150,10886,14278,1
5087,10886,15062,0
5,10887,9697,1
4,10887,3973,0
882,10887,8442,0
8586,10887,6640,1
3287,10887,4539,1
5,10888,17784,1
3,10888,17995,1
4,10888,1525,1
10300,10889,9893,0
5597,10889,12861,0
1,10889,2795,1
3334,10889,11916,0
1489,10889,8264,1
4,10890,15821,1
4,10890,16708,1
2548,10890,2840,0
1,10890,15618,1
1,10890,16575,1
5,10890,14510,0
5,10890,7359,1
4,10891,4027,0
3,10891,13773,1
11794,10891,2843,1
9155,10891,3083,1
11254,10891,16838,0
8291,10891,2232,1
11012,10891,3927,1
13426,10891,5525,0
3835,10891,7770,1
1,10893,15517,0
8954,10893,10281,1
2532,10894,13861,1
2,10894,3204,1
2,10894,5027,0
2,10894,17574,0
4,10895,10275,1
10217,10895,1546,1
3,10895,2902,1
1,10895,5486,1
4,10895,11594,1
3,10895,18935,0
12638,10896,653,1
4,10896,12746,1
1,10896,1166,0
6619,10896,5158,0
12520,10897,5869,0
2373,10897,4138,1
8902,10897,15414,1
4,10897,19672,1
2980,10897,523,1
1,10897,735,1
7639,10898,14569,0
2,10898,3487,1
1,10898,4204,0
12528,10898,7892,1
4,10898,4385,0
593,10898,4358,0
3,10898,9378,1
3683,10898,1878,0
2,10899,19926,1
1,10899,17787,1
4927,10899,12965,1
2,10900,12633,1
5,10901,16042,0
13554,10901,2094,1
2,10901,13042,1
5,10902,4756,0
4758,10902,5646,0
7670,10902,314,1
5128,10902,17914,0
3,10902,6621,0
8178,10903,19884,0
4768,10903,11176,1
13307,10903,6322,1
3052,10903,33,0
13855,10903,17502,1
5,10903,9040,1
5,10903,5765,1
8049,10904,5735,0
4274,10904,11718,1
2,10904,3445,0
3,10904,1988,0
4,10904,6669,0
5,10905,2392,0
5060,10905,12233,1
12224,10905,1783,0
4,10905,14635,1
8472,10905,15312,0
3,10905,8197,0
11725,10905,8777,0
11491,10906,18860,0
6144,10906,8047,0
10902,10907,9970,0
2,10907,7177,1
5,10907,13147,1
1,10907,8058,0
4,10908,10567,1
4,10908,18537,0
13478,10909,14130,0
5575,10909,14359,0
4,10909,3538,0
11959,10909,6965,1
4324,10910,14506,0
13603,10910,5180,0
2680,10910,18790,1
2,10910,1404,0
2436,10910,1550,1
2620,10910,18557,1
2,10911,18618,1
5,10911,7562,1
6947,10911,6605,1
8818,10911,15527,1
2,10911,11184,1
1,10911,7054,0
3,10911,11800,0
1,10911,9395,1
12222,10912,7223,1
10108,10912,7750,0
6448,10912,11680,1
5,10912,6067,1
820,10912,10760,1
7955,10912,3942,0
8904,10913,9079,1
4,10914,9457,1
13381,10914,10828,1
1,10914,14151,0
9368,10915,1034,0
12621,10915,7933,1
3,10915,3549,0
1,10915,17991,1
2653,10915,12654,1
2,10916,1329,1
7574,10916,297,0
1573,10916,17373,1
11349,10917,13514,1
4,10917,15280,1
12425,10917,4127,1
2,10917,4797,0
5,10917,13826,0
3,10918,7745,1
5114,10918,4873,1
4,10918,12443,0
5993,10918,18627,0
2234,10918,17068,1
6967,10918,2698,1
1,10918,3073,1
1891,10919,238,0
4894,10919,12696,1
1,10919,5624,0
1,10919,16845,0
2235,10919,6068,0
4,10919,12720,1
1,10919,17411,0
5,10919,10296,0
2,10919,3246,0
2,10921,11681,0
3843,10921,3002,0
11080,10922,12399,0
4,10922,3801,1
3,10922,19411,0
3,10922,13992,0
279,10923,6700,0
3,10923,11808,0
1,10923,7190,1
4,10923,4610,0
6250,10923,5614,0
5855,10923,1523,0
5,10924,14711,1
12635,10924,2622,0
12178,10924,10329,1
5,10924,11714,0
5,10925,128,0
12796,10925,19,1
3,10925,7712,1
10986,10925,6127,1
4,10925,3250,0
5,10925,17135,0
8571,10926,19871,0
3,10926,19481,1
1190,10926,4937,1
4,10926,11239,0
13851,10926,19416,0
5,10926,8882,0
13376,10926,11593,1
1,10926,643,0
6698,10927,9989,0
5,10927,11000,1
6281,10927,11047,0
3682,10928,10090,0
4,10929,9362,0
2,10929,19333,0
1,10929,13449,1
8464,10930,9167,1
3,10930,6292,1
8994,10930,5683,1
6206,10930,12793,0
2607,10930,6270,1
10506,10931,4382,1
5175,10931,7299,0
2,10931,14719,1
4,10931,2266,0
4,10931,8850,0
4,10931,228,1
3341,10931,2466,1
1,10932,2799,0
10919,10932,16085,1
12723,10932,6893,1
11998,10932,19433,1
1370,10932,5476,0
2,10933,17665,1
5,10933,12882,1
10167,10933,17844,1
5,10933,4680,1
839,10933,17736,1
13452,10933,6692,0
3,10933,10462,1
11397,10934,12002,1
3,10934,14664,0
183,10935,15111,1
5,10935,2358,0
1022,10935,14415,0
4,10935,11374,1
9104,10936,5,0
3471,10936,18970,1
3,10937,8072,0
6905,10937,8207,1
6147,10937,7123,1
2,10937,7366,1
2,10938,2035,0
2,10938,10706,1
5,10938,14443,0
2,10938,1252,0
6596,10938,9013,0
5741,10938,13796,1
4,10939,8595,1
1,10939,4550,0
1,10939,9838,1
4,10939,16946,1
1,10939,13561,1
9963,10939,18665,0
10599,10939,19674,0
13214,10939,2040,1
2,10940,13517,1
2,10940,5163,1
6943,10940,4401,1
3,10940,8356,0
5,10940,2492,0
7077,10940,12635,0
12439,10941,6969,1
5,10942,9610,1
5,10942,1703,1
7993,10942,19192,0
5,10943,6592,1
13466,10943,7434,1
3906,10943,3200,1
3315,10943,17982,0
2,10943,19278,0
2250,10944,4492,0
3963,10944,9699,1
12304,10944,10056,0
1421,10945,13452,1
7595,10945,18456,1
4,10945,18209,1
5464,10945,7173,1
2,10945,8894,1
3,10946,18129,1
5056,10946,7425,0
3,10946,7596,0
2,10946,5986,0
3857,10946,16895,1
2,10946,16428,0
3,10946,12125,1
6443,10947,19353,0
3,10947,19729,0
13004,10947,419,0
11816,10947,14998,0
3,10947,6502,0
2,10947,15283,1
1,10947,886,1
4,10947,6192,1
2471,10947,1906,0
700,10949,6919,0
7345,10949,11391,1
9445,10950,11584,1
5,10950,5765,0
12182,10950,17889,1
1,10950,614,1
4,10951,19313,0
3,10951,19724,1
3,10951,15281,1
10103,10951,12394,1
5905,10951,6061,1
3597,10951,6553,0
10953,10952,4493,1
3,10952,2272,1
12549,10952,12412,0
2,10952,6696,1
5,10953,17860,1
12361,10953,16974,0
9382,10953,2340,0
13012,10953,19946,0
12777,10953,13104,1
4,10953,18411,0
4486,10954,12168,1
2423,10954,11366,0
2098,10954,13145,1
5,10954,5234,1
4,10954,3326,1
10164,10954,2080,1
5,10954,6233,1
8297,10954,16346,1
9056,10955,1689,0
1,10955,18652,0
5238,10955,12644,0
11435,10956,14327,0
4340,10957,14245,1
2,10957,5923,0
5,10957,17629,1
5,10958,12548,1
1,10958,19119,1
1,10958,19752,1
2,10958,16878,0
5,10958,19599,1
1573,10959,5816,0
3,10959,19221,1
4,10959,15848,1
4,10959,1274,0
8324,10959,10526,1
4,10959,7379,0
2,10959,1816,1
4250,10960,5550,0
2070,10960,17638,0
11313,10960,11081,1
7602,10960,15898,0
5,10960,13710,0
11657,10961,14822,0
576,10961,3984,1
4,10961,3000,1
1282,10961,14863,0
13062,10961,5163,0
10310,10961,17312,0
3229,10961,1389,0
9855,10962,18535,0
2,10962,5793,0
1,10963,7503,0
6972,10963,10943,0
11516,10963,6822,0
2,10963,17546,0
13769,10964,6070,1
1,10964,5430,1
5,10965,5630,1
5,10965,9035,1
5,10965,16718,1
840,10965,5333,0
3117,10966,16149,1
7022,10966,8327,0
9958,10966,6633,1
13010,10966,1690,0
9935,10966,15860,1
10976,10966,19022,0
12920,10967,2415,0
1,10967,18504,1
13560,10967,7544,0
12894,10967,10242,0
5,10967,2897,1
2,10967,6218,0
3690,10967,12405,1
12329,10967,3613,0
9594,10968,19136,1
4,10968,13597,1
9889,10968,9734,1
2,10968,17708,1
6639,10968,7505,0
484,10968,11453,1
1,10969,4972,1
1,10970,1600,1
1,10970,11451,0
12905,10970,17642,1
4246,10971,6395,0
2260,10971,2924,1
8216,10971,12513,0
1,10971,19612,0
11864,10971,6627,0
9412,10972,6644,0
6515,10972,19905,0
1,10972,7324,1
4,10973,16593,1
2,10973,13176,0
13631,10973,19553,0
4,10973,12695,0
6215,10973,5002,1
2671,10974,4418,1
12730,10974,4228,0
1,10974,3466,1
270,10974,1000,1
7824,10974,9761,0
12768,10974,18713,0
4,10974,3221,0
8266,10975,6131,0
5,10975,1448,1
4,10975,9044,1
12965,10975,19400,1
13154,10975,15398,1
1350,10975,1034,1
4,10975,7342,1
2,10975,17263,1
4,10975,15564,1
5,10977,9486,1
5,10977,9110,1
3394,10978,7167,1
3,10978,10028,1
2,10978,3623,1
4,10978,7436,0
2,10979,2868,0
4,10979,1529,0
9161,10979,9556,1
10394,10979,6877,1
3,10979,1707,0
3,10979,2816,1
13336,10980,368,1
4,10980,13555,0
11134,10980,171,1
10643,10980,15794,1
7161,10981,10104,0
3909,10981,10481,0
4666,10981,9536,0
4,10981,6148,0
3,10981,3017,0
2606,10981,6326,1
4,10982,17723,1
1019,10982,17246,1
2173,10982,1593,1
7184,10982,11723,1
4227,10982,13892,0
2,10982,9293,0
5,10982,19703,0
1,10982,2065,1
3,10983,7732,0
5,10983,9919,1
1,10983,9477,1
3,10984,5570,0
4,10985,12476,1
2974,10985,13082,1
7175,10985,14796,1
3,10986,3368,0
4,10986,18156,1
5493,10986,3672,1
5,10986,4516,1
11482,10986,13154,1
4,10987,2227,1
2,10987,9994,1
4,10987,19252,0
12327,10987,19918,1
2687,10987,16342,0
9506,10987,7578,0
9198,10987,5162,0
1,10988,12398,0
10876,10988,6502,0
5,10988,7061,0
3,10988,4750,1
2,10988,5164,1
12061,10989,6987,0
4,10989,15280,0
477,10989,8428,0
7208,10989,10658,1
5,10989,19583,1
8409,10989,14621,0
4,10989,8373,0
2,10990,9814,0
13336,10990,5173,1
13346,10991,11418,0
9974,10991,18147,0
8968,10991,17397,1
3,10991,11050,0
4,10992,18192,0
13323,10992,18833,1
13681,10993,1840,0
4,10993,3783,0
5,10993,4439,0
4,10993,10595,1
6364,10994,2415,0
5,10994,19876,0
13615,10994,18870,0
2125,10994,16666,1
3,10994,9645,1
1427,10994,11999,0
5,10995,2804,0
3,10995,7201,0
3,10995,14313,1
1,10995,977,0
8705,10995,11660,1
2,10995,6996,1
1,10995,13500,1
9834,10995,7565,1
2818,10996,17321,1
4,10996,333,0
11997,10996,15310,0
4,10996,19705,1
13108,10996,12214,0
2,10996,11109,1
6045,10997,16182,1
2364,10998,13082,0
10832,10998,11740,1
1968,10998,17673,0
5,10999,2295,0
3,10999,7142,0
7658,10999,14536,0
558,10999,748,0
6454,10999,11844,1
1,11000,12407,0
2,11000,12967,1
7385,11000,15971,0
1686,11001,8399,0
5,11001,13014,1
2,11001,8141,1
4,11001,10412,1
3,11001,5510,1
4,11002,10506,1
2,11002,5962,0
3,11002,4397,1
7025,11002,8760,1
1,11002,7352,1
6590,11002,14608,1
2,11002,8720,1
5,11003,10106,0
1,11003,12701,1
9090,11003,15172,1
5,11003,19275,1
5,11003,12874,1
3,11003,12929,1
4423,11003,2075,1
2598,11003,8451,1
889,11003,6348,0
7869,11005,19688,0
3,11005,1380,0
7008,11006,7142,0
13020,11006,3778,1
1241,11006,4240,0
3,11006,10915,0
2,11007,4182,1
2,11007,9584,0
12858,11007,13592,0
2,11007,12345,1
915,11007,4067,1
3412,11007,5643,1
6580,11008,13483,1
4,11008,11686,1
6954,11008,4243,0
1,11008,14935,0
5,11009,19462,1
2224,11009,16921,0
4,11009,13326,1
13514,11009,14635,1
7685,11009,6186,1
2,11009,10652,0
4033,11010,19963,0
2394,11010,8667,1
5,11010,5993,0
4,11010,8613,0
2,11010,12761,1
11901,11010,15643,1
5,11010,17169,0
3489,11010,8570,1
3,11011,18338,0
5369,11011,14390,0
4,11011,2083,1
13503,11012,9392,1
9945,11013,17094,0
13690,11013,12720,0
3,11013,15191,1
2,11014,5698,1
7676,11014,11225,0
13464,11014,15840,1
5631,11014,6218,0
9608,11014,9032,1
8052,11015,10429,0
8528,11015,3235,0
5,11015,2654,1
4,11015,19390,1
5,11015,17637,0
1,11015,18602,1
8373,11015,14587,0
7581,11016,17115,0
3,11016,4521,0
9684,11016,13014,0
10136,11016,12662,1
4367,11016,13669,0
5,11017,1613,0
1,11017,8295,0
13095,11017,17144,0
5154,11017,4062,1
5925,11017,11757,1
11212,11017,18501,0
3,11017,18272,0
5,11018,11931,1
4409,11018,6640,1
10492,11019,16583,0
5,11019,7770,0
4,11019,7226,1
3,11019,7784,0
4,11020,14396,1
1491,11020,5037,0
1,11021,6029,1
5223,11021,2135,1
981,11021,14210,1
3,11021,2020,0
3961,11022,13190,1
7735,11022,14755,0
1,11022,2825,1
5489,11022,10921,1
2,11022,10598,0
1,11022,9856,1
3,11023,2779,0
2151,11023,17229,0
12734,11023,9412,1
9639,11023,13270,1
2,11023,6835,0
3,11023,15430,0
3,11023,3691,0
4,11023,13209,1
4217,11024,608,0
13550,11024,10636,1
7798,11024,4752,0
3,11024,497,1
3,11024,11497,0
2,11024,4561,0
8997,11025,588,0
7307,11026,2527,0
1810,11026,6101,1
2,11026,16002,1
6268,11027,9898,0
5007,11027,19592,0
2,11027,18348,0
8789,11027,19109,1
7897,11027,12129,1
13620,11028,17127,1
5,11028,17395,0
499,11028,18029,0
3,11029,7732,1
930,11029,18413,1
3,11029,16623,1
10915,11029,5054,1
1,11029,17445,0
3,11030,14364,0
5,11030,12855,1
3573,11030,15410,1
1377,11030,8261,1
836,11030,6280,1
2,11030,15526,0
2,11030,13078,1
8584,11031,12422,0
1,11031,12781,1
1015,11031,8368,1
2,11031,19454,1
4,11031,11450,0
8579,11031,8923,0
8552,11031,12199,1
3,11031,4248,1
4979,11031,6990,1
6287,11033,16582,1
2,11033,15613,0
12921,11034,18003,1
2,11034,13491,1
10530,11034,17445,1
7506,11034,9195,1
1,11035,5402,1
5,11035,13574,0
3,11035,13237,0
3,11035,838,1
1,11035,8908,1
5,11035,6859,1
2,11036,13098,0
1,11036,10322,0
5,11036,3889,1
2176,11036,7171,1
3,11037,3811,0
3222,11037,2782,1
2,11037,5357,1
4,11037,15560,1
10398,11037,16055,0
6037,11037,10390,1
5772,11038,19934,1
4,11038,2552,0
5,11038,8060,0
1,11038,18123,0
1,11038,5090,1
2,11038,10566,1
10865,11038,9695,1
1616,11038,10137,1
1717,11039,2424,0
5,11039,490,0
3,11039,18545,0
11897,11040,10409,0
5975,11041,8290,0
3,11041,12249,1
2342,11041,13701,1
1,11042,1262,0
1,11042,518,0
5,11042,5504,0
306,11042,3119,1
7790,11042,13425,1
6064,11043,9424,0
10310,11043,6118,1
2,11043,14029,0
2964,11043,3283,1
2,11043,14355,1
10652,11043,11639,1
6190,11043,12195,1
12018,11044,6799,1
5947,11044,7400,1
13716,11044,11499,1
3,11044,16752,1
1,11044,6361,1
6397,11045,7109,1
5,11045,4027,0
1,11045,15490,0
6910,11045,3303,0
10884,11045,13451,0
5,11045,2996,0
5,11045,17922,0
215,11046,1437,0
2,11046,4042,0
13209,11047,12129,1
8939,11047,10389,0
4,11047,4359,0
4,11047,122,0
5847,11048,11553,0
840,11048,4379,0
5,11049,10708,1
6070,11049,16871,0
2961,11049,4178,0
5,11049,6144,1
1,11050,4107,0
4,11050,18854,0
5,11050,12757,1
4,11050,2822,1
5,11050,8586,0
8220,11050,2180,0
7968,11051,259,1
6197,11051,4689,0
5322,11051,2571,0
11105,11051,1992,1
3,11051,11302,1
1252,11051,3625,0
10588,11051,2197,0
1946,11051,2281,1
5913,11052,18216,1
5,11052,12222,0
294,11052,16279,0
3,11052,438,0
9170,11052,12373,0
11807,11052,9833,0
2,11053,19100,0
1,11054,12116,0
4,11054,5820,1
4,11054,16424,1
4,11055,5646,1
5847,11055,17710,1
3,11055,4553,0
1,11055,16632,0
3103,11055,9547,0
2,11056,10212,0
2824,11056,18572,1
2392,11056,11981,0
2,11057,2640,0
9732,11057,19192,1
7992,11057,7988,1
5054,11057,12104,1
11377,11057,15989,0
1,11058,12842,1
8586,11058,5473,1
1,11058,15568,1
2,11058,16610,0
3,11058,16506,0
1388,11058,11049,0
3,11058,11921,0
11346,11059,16289,0
5,11059,4348,1
5,11059,1227,0
4,11059,2914,1
2,11059,4653,1
2,11059,11238,1
1,11059,7748,0
5,11059,15649,1
2,11059,14012,1
12094,11061,8674,0
11720,11061,888,1
1,11062,3656,1
6763,11062,185,0
2,11062,15347,1
8823,11062,12567,1
5,11063,9004,0
1,11063,15258,0
1,11063,19801,1
3464,11063,3839,0
5646,11063,17249,1
1,11063,617,0
8630,11064,7663,1
5484,11064,14507,0
2,11064,4898,1
1,11064,6990,0
3093,11065,5301,1
12336,11065,853,0
1,11065,3535,0
7461,11065,17632,0
8860,11065,10975,0
4,11065,3177,1
11377,11066,18076,1
6697,11066,1443,0
5,11066,6557,0
2165,11066,18419,1
6074,11066,19021,1
2847,11066,13195,0
11216,11066,1526,1
8311,11066,5152,0
5,11067,17818,0
4,11067,4102,0
2107,11067,5666,1
2,11068,18846,0
5526,11069,8356,0
5,11069,7466,0
2,11069,9921,1
13664,11070,7452,0
5,11070,7822,1
2,11070,3797,0
12653,11070,8275,0
10321,11070,15067,1
4,11071,19835,0
1315,11071,15348,1
3,11071,19435,1
2,11071,15400,0
4,11071,6712,0
2,11071,13783,1
3,11071,15526,0
5380,11072,1660,1
5,11072,6604,0
3821,11072,16778,0
3,11072,780,1
5,11072,4776,0
6706,11073,13855,0
7846,11073,11230,0
4297,11073,5350,0
1,11073,19228,0
4703,11073,4699,1
12053,11073,16504,0
11545,11073,5708,0
13740,11074,5471,1
8784,11074,13914,1
11508,11075,15848,1
13535,11075,15632,0
3210,11075,10230,1
2,11075,3800,1
1251,11076,13586,0
9668,11076,5503,0
12621,11077,5159,0
5,11077,4337,0
4,11077,15338,1
3710,11077,6653,1
2927,11078,12351,1
2,11078,16428,1
5575,11078,4901,0
5882,11078,5795,1
1,11078,15360,1
5636,11078,19596,0
13409,11079,3595,1
2,11079,3236,0
8114,11079,16088,0
3,11079,214,0
3,11079,18951,0
9223,11079,13849,1
1,11079,17475,1
1,11079,17282,1
5,11080,9359,0
4,11080,4616,0
3,11080,5399,1
698,11080,17756,1
6560,11080,17149,0
5036,11080,1522,0
9436,11081,14179,1
5507,11082,3679,0
2,11082,15669,0
7287,11082,12457,0
1,11083,2700,1
7528,11083,13686,0
12740,11083,12286,1
13772,11083,6657,0
5895,11083,852,0
2,11084,13765,1
1,11084,6895,0
5,11084,711,1
2717,11085,16987,1
3587,11085,16885,0
5,11085,19640,0
2,11085,978,0
3,11085,15828,0
5,11086,1797,0
3,11086,19570,1
11942,11086,9729,0
8371,11086,394,1
3,11086,2381,1
3,11086,7724,1
6553,11086,13854,0
5,11087,4109,1
7388,11087,19196,1
3,11087,13886,0
3,11087,5077,0
3,11087,14373,1
6588,11087,5211,0
738,11087,1218,1
4,11087,2143,0
13314,11087,9480,0
1,11089,17447,0
4,11089,12981,0
5,11090,1565,0
2,11090,9177,1
8947,11090,17316,0
3,11090,11285,1
11551,11091,14401,0
8368,11091,3512,0
11736,11091,333,1
2,11091,9325,0
2,11091,17380,0
5,11091,10604,1
3885,11092,104,0
5,11092,2063,1
441,11092,1550,0
3,11092,10961,1
2,11093,1567,0
1,11093,15335,0
8509,11093,16978,0
4027,11093,7808,1
5,11093,14965,1
2,11093,19584,0
2,11094,11906,1
2,11094,19529,0
1,11094,7043,1
8727,11094,5787,0
1,11094,18282,0
3,11094,3717,0
4,11094,15883,0
1,11094,2810,1
3,11095,13519,0
3,11095,14365,1
8055,11095,10333,1
11164,11096,165,1
4942,11097,14691,1
7686,11097,14889,1
11710,11097,18566,1
963,11098,11674,0
3,11098,12275,1
2206,11098,15109,1
4653,11098,17213,0
3,11098,4934,0
1,11099,915,0
2,11099,3064,1
2,11099,15473,0
7710,11099,4368,1
4,11099,17470,1
6396,11099,2633,0
7824,11099,2118,0
7652,11100,15604,0
11663,11100,6921,1
5,11100,1122,0
5,11100,4402,0
8908,11100,2732,0
9603,11101,8976,0
12696,11101,11061,0
2,11101,3053,1
5,11101,12418,1
6470,11101,3305,1
4582,11101,19599,0
12935,11101,5054,1
2,11102,12925,0
8448,11102,6302,1
1441,11103,9157,1
837,11103,5829,1
577,11103,19756,0
6890,11103,7027,0
1,11104,2499,1
8167,11104,9331,1
2,11105,6223,1
8004,11105,12475,0
4,11105,9571,0
3,11105,6990,1
5,11106,5502,0
4,11106,4372,1
5,11106,19068,0
11155,11106,5799,1
1849,11106,12438,0
3,11106,14147,0
1,11107,2942,0
10535,11107,4053,0
7340,11107,7798,0
2,11107,4366,1
1,11107,5200,0
10159,11107,16130,0
8595,11107,947,1
5,11107,5181,1
4,11108,13364,1
1182,11108,7173,0
1,11108,6609,1
2,11108,6697,1
2,11108,14112,0
6464,11108,10393,1
5,11109,3896,1
1641,11110,7794,1
5290,11110,2533,1
13380,11110,13902,1
2,11111,12801,1
7589,11111,10329,1
7439,11111,9545,0
6347,11111,9291,0
1288,11111,19960,1
10151,11112,18655,0
2,11112,9097,1
4238,11112,2419,1
465,11113,13089,0
4542,11113,3858,0
2,11113,13137,0
