  mid  | credit_link_id 
 34070 |         337012
 34071 |          28536
 34072 |         219335
 34073 |         133137
 34074 |          92727
 34075 |         119944
 34076 |         300666
 34077 |          41923
 34078 |          85204
 34079 |         282298
 34080 |          27350
 34081 |          30361
 34082 |         145081
 34083 |         293830
 34084 |          76287
 34085 |         213914
 34086 |          46734
 34087 |          44951
 34088 |          79722
 34089 |         268092
 34090 |          13732
 34091 |         105539
 34092 |         336806
 34093 |          28546
 34094 |         335869
 34095 |          51403
 34096 |         369230
 34097 |         324259
 34098 |         188981
 34099 |          44785
 34100 |         111397
 34101 |          85239
 34102 |          51411
 34103 |          63441
 34104 |          48300
 34105 |          70747
 34106 |         102428
 34107 |         217919
 34108 |          96951
 34109 |          59405
 34110 |          72560
 34111 |         128780
 34112 |          66160
 34113 |          62071
 34114 |         189279
 34115 |          79367
 34116 |          48943
 34117 |         318373
 34118 |         177317
 34119 |         334527
 34120 |          60836
 34121 |         161620
 34122 |         356898
 34123 |         293982
 34124 |         346755
 34125 |         309018
 34126 |         343880
 34127 |         108794
 34128 |          65020
 34129 |         336222
 34130 |         329066
 34131 |          56718
 34132 |         295602
 34133 |          86211
 34134 |         172443
 34135 |         219466
 34136 |         306060
 34137 |         215881
 34138 |          39446
 34139 |          38119
 34140 |          65799
 34141 |         293456
 34142 |         294640
 34143 |         324573
 34144 |         364089
 34145 |         157050
 34146 |         363810
 34147 |          52255
 34148 |         353285
 34149 |         237960
 34150 |         323679
 34151 |         257088
 34152 |         119482
 34153 |          68865
 34154 |           3013
 34155 |          27112
 34156 |          32665
 34157 |          31060
 34158 |          31061
 34159 |          32926
 34160 |         257343
 34161 |          78401
 34162 |         255533
 34163 |          23126
 34164 |         348060
 34165 |         210293
 34166 |         310491
 34167 |         114377
 34168 |         143169
 34169 |         291290
 34170 |         352197
 34171 |         174611
 34172 |          63880
 34173 |         104515
 34174 |          34792
 34175 |         339274
 34176 |         191850
 34177 |          94251
 34178 |          76084
 34179 |         232034
 34180 |          43524
 34181 |          31770
 34182 |          42298
 34183 |          24647
 34184 |         336691
 34185 |         368330
 34186 |          80775
 34187 |          72903
 34188 |          36520
 34189 |         333696
 34190 |          77861
 34191 |          84520
 34192 |         355020
 34193 |         205749
 34194 |         159897
 34195 |          96882
 34196 |          32571
 34197 |          33315
 34198 |         194079
 34199 |          16464
 34200 |          33316
 34201 |         315946
 34202 |         105885
 34203 |         353464
 34204 |          70690
 34205 |          68797
 34206 |         104852
 34207 |         249914
 34208 |         284288
 34209 |         184002
 34210 |         123623
 34211 |          14074
 34212 |          64508
 34213 |         100468
 34214 |          29539
 34215 |          49722
 34216 |          42809
 34217 |         341895
 34218 |         345575
 34219 |         103947
 34220 |          79825
 34221 |         292177
 34222 |         349158
 34223 |         171277
 34224 |         369165
 34225 |         105098
 34226 |         158079
 34227 |         203888
 34228 |         112503
 34229 |          98085
 34230 |          79426
 34231 |          78546
 34232 |          29607
 34233 |         130754
 34234 |         336884
 34235 |         339751
 34236 |          34666
 34237 |         299687
 34238 |          16047
 34239 |          51210
 34240 |         129577
 34241 |          90092
 34242 |          93708
 34243 |          39979
 34244 |          68863
 34245 |         130322
 34246 |          24971
 34247 |          64739
 34248 |          69152
 34249 |          42764
 34250 |          73740
 34251 |          22359
 34252 |         143936
 34253 |         213755
 34254 |         364067
 34255 |         312100
 34256 |          73901
 34257 |         321666
 34258 |         307103
 34259 |         103012
 34260 |         255869
 34261 |          56255
 34262 |         354625
 34263 |          75393
 34264 |         293082
 34265 |         341744
 34266 |          17007
 34267 |          26571
 34268 |         353311
 34269 |         134743
 34270 |         317953
 34271 |          43783
 34272 |          36361
 34273 |         184440
 34274 |         128899
 34275 |         202727
 34276 |          36789
 34277 |         111570
 34278 |         298026
 34279 |         214758
 34280 |         161076
 34281 |          16422
 34282 |         272255
 34283 |         254918
 34284 |          13591
 34285 |         345637
 34286 |         336882
 34287 |         333555
 34288 |         315868
 34289 |         256546
 34290 |         105085
 34291 |          61535
 34292 |          79435
 34293 |         334028
 34294 |          58384
 34295 |          68437
 34296 |         325039
 34297 |          16079
 34298 |         258147
 34299 |         297859
 34300 |         289174
 34301 |         215740
 34302 |          24563
 34303 |         361042
 34304 |          32206
 34305 |         172721
 34306 |         149722
 34307 |         353257
 34308 |         302666
 34309 |         246594
 34310 |         340275
 34311 |         197599
 34312 |          10124
 34313 |         221801
 34314 |         348150
 34315 |          71744
 34316 |         216983
 34317 |         331836
 34318 |         291868
 34319 |           4540
 34320 |          53385
 34321 |          30982
 34322 |          15701
 34323 |          45438
 34324 |          42649
 34325 |         196253
 34326 |         327016
 34327 |          33318
 34328 |          23150
 34329 |          23151
 34330 |          23153
 34331 |          23166
 34332 |          23167
 34333 |         351694
 34334 |         260928
 34335 |         300693
 34336 |         218275
 34337 |          15706
 34338 |         301816
 34339 |         107100
 34340 |          81409
 34341 |          74082
 34342 |         106155
 34343 |          96460
 34344 |         324194
 34345 |         295389
 34346 |         103122
 34347 |          29395
 34348 |         323656
 34349 |         285959
 34350 |          33923
 34351 |          44001
 34352 |          27034
 34353 |          49502
 34354 |         320853
 34355 |         136793
 34356 |         354072
 34357 |         339562
 34358 |          78570
 34359 |         318846
 34360 |         321621
 34361 |           9048
 34362 |         333088
 34363 |         340816
 34364 |          85304
 34365 |         342831
 34366 |          25041
 34367 |         333968
 34368 |          17223
 34369 |          72246
 34370 |         347969
 34371 |         166178
 34372 |         338930
 34373 |         332827
 34374 |         120149
 34375 |          68982
 34376 |         347497
 34377 |         367735
 34378 |         247777
 34379 |         246355
 34380 |         299579
 34381 |         371818
 34382 |         185744
 34383 |          48009
 34384 |         367551
 34385 |         324291
 34386 |         137366
 34387 |         264397
 34388 |         143546
 34389 |         107235
 34390 |         160564
